community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
7.0,Good,"Whether you like high-flying two-on-two action or a five-on-five sim, you've come to the right game: NBA JAM TOURNAMENT EDITION. While the gameplay may look frantically unorganized, the players actually play like their real-life counterparts, and will even run plays from their NBA playbooks. You'll also get in-depth scouting reports that give you the skinny on your opponents. The motion capture was done by former NBA star Xavier McDaniel, so expect silky-smooth player animations. Bonus modes include a 3-Point Contest, Free Throw Shooting, and Practice. There are also bonus courts, which include Venice Beach and the Schoolyard. TNT's Kevin Harlan handles the play-by-play, while Marv Albert offers his analysis from the studio.",Iguana Entertainment,Sports,6.5,Okay,PS Gen GG Saturn 32X GB Jaguar PC Mac SNES Arcade,52.99 USD,Acclaim Entertainment,E for Everyone,No Descriptors,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Nov 17, 1997",http://psx.ign.com/articles/150/150701p1.html,NBA Jam: Tournament Edition,http://www.ign.com/games/nba-jam-tournament-edition/ps-701
7.2,Good,"Step into the ring with eight of the biggest stars in the WWF including Brett The Hitman Hart and the Undertaker. Wear down the opposition with standard wrestling moves, and then climb the ropes for some high-flying action. If you are taking a beating, you can quickly turn things around by using one of the character-specific special moves. Try to stake your claim on the championship belt in WWF WRESTLEMANIA: The Arcade Game.",Williams Entertainment Inc.,Wrestling,7.0,Good,PS PC Arcade 32X Saturn Gen SNES,25.99 USD,Acclaim Entertainment,E for Everyone,Realistic Violence,"http://www.ign.com/games/wwf-smackdown/ps-13317,http://www.ign.com/games/wwf-smackdown-2-know-your-role/ps-14828,http://www.ign.com/games/wwf-warzone/ps-3730,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jun 1, 1997",http://psx.ign.com/articles/150/150714p1.html,WWF Wrestlemania: The Arcade Game,http://www.ign.com/games/wwf-wrestlemania/ps-714
7.7,Good,"Go back in time to a place where banana boards and new wave music ruled a generation, and videogames were the fresh new thing. Six original games grace the grooves of this disc: JOUST, the prehistoric floating battle for the ages; ROBOTRON 2084, a classic challenge that has you blowing away everything in sight as you pass from screen to screen; SINISTAR, a game in which you float through space, trying to destroy a talking meteor; DEFENDER, the original outer-space shooting adventure; DEFENDER II, which was originally known as STARGATE; and BUBBLES, a strategy game that casts you as a well-meaning bubble in a sink. A true collector's edition, the title includes lots of historical information about the creation of each included classic, and there are even advertisements and video footage of interviews with the games' creators. Whether you're looking for a trip down memory lane, an intense history lesson, or six games for the price of one, you can't go wrong here.",Digital Eclipse Software,Compilation,7.0,Good,PS Saturn,19.44 USD,Williams Entertainment Inc.,E for Everyone,Animated Violence,"http://www.ign.com/games/ea-racing-pack-collectors-edition/ps-853433,http://www.ign.com/games/tomb-raider-collectors-edition/ps-14321349,http://www.ign.com/games/official-playstation-magazine-vol-14/ps-10916,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","March 1, 1996",http://psx.ign.com/articles/150/150202p1.html,Williams Arcade's Greatest Hits,http://www.ign.com/games/williams-arcades-greatest-hits/ps-202
7.2,Good,"The classic Russian puzzle game comes to the PlayStation with TETRUS PLUS. You must arrange oddly shaped pieces composed of four blocks into complete horizontal lines. When you complete a line, it disappears and the remaining blocks settle into the bottom of the bin. The game gets faster and more difficult as you complete lines, with the game ending when the pile of pieces reaches the top of the screen. This classic gameplay is available along with a few other modes that help to inject new life into the TETRIS name. A new split-screen option allows players to play at the same time while not competing with each other. Of course, if you are feeling competitive, you can challenge a friend in the classic Versus mode. There's also a new Puzzle mode, in which you're trying to help a professor study some ancient ruins. This mode places the curious professor at the bottom of the bin along with some pre-arranged pieces, and you've got to clear the pieces for the professor to escape to the next level. All of the action of classic TETRIS, along with a few new twists, can be your with TETRIS PLUS.",Jaleco,Puzzle,6.0,Okay,PS Arcade GB Saturn,29.99 USD,Jaleco,E for Everyone,,"http://www.ign.com/games/one-piece-mansion/ps-488410,http://www.ign.com/games/wheel-of-fortune-1998/ps-10374,http://www.ign.com/games/shanghai-true-valor/ps-11799,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Nov 17, 1997",http://psx.ign.com/articles/150/150725p1.html,Tetris Plus,http://www.ign.com/games/tetris-plus/ps-725
6.3,Okay,"Slam 'n Jam '96: Featuring Magic and Kareem is another title in the PlayStation's extensive list of basketball games. Choose a team and use the Exhibition mode to get in a quick game of hoops. If you are looking for extended competition, play a 14-, 28-, 56-, or 82-game season. When the hassles of a season become too much, you can skip right to the Playoffs. In addition to your duties as a player, you must also be your team's General Manager. Decide who starts and who sits, trade players, sign free agents, and work on team strategy. While playing a season, several statistical categories are tracked including points per game, rebounds, and assists. With a multi-tap, up to four players can play at once against each other or on the same team. Experience basketball like never before with Slam 'n Jam '96: Featuring Magic and Kareem.","Left Field  Productions, Inc.",Sports,5.0,Mediocre,PS PC Saturn,14.9 USD,Crystal Dynamics,,,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","May 24, 1996",http://psx.ign.com/articles/150/150708p1.html,Slam 'n Jam '96: Featuring Magic and Kareem,http://www.ign.com/games/slam-n-jam-96-featuring-magic-and-kareem/ps-708
4.5,Bad,"Grab your racket and take to the court with V-TENNIS for the PlayStation. Ever dream of going up against the big boys and girls of tennis? Well, now you can. While the players names have been altered slightly, the intended representations are obvious. Choose from 16 pros, each rated in serve, footwork, speed, forehand, and backhand. Or you can even create your own athlete and save him or her to the memory card. Compete in Singles, Doubles, or Versus modes on grass, clay, carpet, and hard courts. Play in numerous locales like New York, Japan, or exotic Fiji. You get to choose the length of the game, and matches can last one, three, or five sets. A variety of different viewing perspectives can be selected as well, so you're likely to find one that suits your taste. So go ahead and smash a kicking slicer to the baseline V-TENNIS is ready to return your serve.",Tonkinhouse,Sports,4.0,Bad,PS,49.99 USD,Acclaim Entertainment,,,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jun 1, 1997",http://psx.ign.com/articles/150/150712p1.html,V-Tennis,http://www.ign.com/games/v-tennis/ps-712
6.8,Okay,"Get ready to race across painstakingly recreated Tokyo cities and streets in TOKYO HIGHWAY BATTLE. Hop in one of over 72 different sportscars in your speed-quest to become the absolute best. Racing champion Keiichi Tsuchiya and automotive specialist Masaaki Bando were brought in to help assure accuracy in car physics and handling. You'll need to master the ""Drift"" button to help you grip the road as you blast around hairpin corners. Earn valuable points as you race, and use those points to upgrade vehicle parts in the Speed Shop. You can compete against three AI drivers at once, go one-on-one with the computer, or improve your lap times and learn the courses in Practice mode. As you race you'll listen to the pumping strains of techno music and enjoy the authentic sound of high-pitch gear shifting, wheels screeching on asphalt, and the hum of finely-tuned engines in sleek racing machines.",Jaleco,Racing,7.0,Good,PS,56.99 USD,Jaleco,K-A for No Rating,,"http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jul 16, 1996",http://psx.ign.com/articles/150/150185p1.html,Tokyo Highway Battle,http://www.ign.com/games/tokyo-highway-battle/ps-185
5.9,Mediocre,"The PlayStation is host to many different 3D fighting games, but ZERO DIVIDE contains many quirks that separate it from the rest. The first thing that you'll notice is that each character is actually a robot. Each robot has different moves that can be performed using button combinations, while others feature weapons that can be used during battle. Each fight is quick and merciless, with quick strikes being the most effective strategy. There is a Two-Player mode included for friends who wish to duke it out, making the replay value of the title much stronger. Each location is a 3D arena that keeps the robots in close proximity to each other, meaning hand-to-hand combat is the name of the game. ZERO DIVIDE features fresh gameplay and exciting combat in a completely original package.",ZOOM Inc.,Fighting,5.0,Mediocre,PS PC,56.99 USD,Time Warner Interactive Entertainment,T for Teen,Animated Violence,"http://www.ign.com/games/street-fighter-alpha/ps-181,http://www.ign.com/games/digimon-world-2/ps-16355,http://www.ign.com/games/tekken-3/ps-2294,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150193p1.html,Zero Divide,http://www.ign.com/games/zero-divide/ps-193
9.1,Amazing,"X-COM: UFO Defense takes the normal PC-style approach to strategy games and converts it to the PlayStation. The story begins with aliens invading Earth. You must find a way to fight back through outright assault, as well as through the use of some subterfuge. First you must make sure to gather enough money and budget it wisely, since you will need it to purchase new buildings and equipment. Each upgrade increases your chances of destroying the enemy and getting on to the next mission. To keep the gameplay fresh and interesting, every level follows a different structure and planning your attack is essential. You also have the ability to research confiscated alien artifacts and use them to your advantage later. The fate of the world is in your hands, as you are the only one with the intelligence, resourcefulness, and courage to save humanity.",Microprose,Strategy,9.0,Amazing,PS PC Amiga CD32,56.99 USD,Microprose,K-A for No Rating,Mild Animated Violence,"http://www.ign.com/games/final-fantasy-tactics/ps-26,http://www.ign.com/games/age-of-empires/ps-20051961,http://www.ign.com/games/command-and-conquer-red-alert/ps-2198,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","November 11, 1997",http://psx.ign.com/articles/150/150686p1.html,X-COM: UFO Defense,http://www.ign.com/games/ufo-enemy-unknown/ps-686
7.7,Good,"Can a vampire beat up a werewolf? Can a mummy cream a zombie? Could a Bigfoot smack around an alien? If these are the kind of questions that keep you up at night, rejoice. The arcade hit DARK STALKERS: The Night Warriors comes to the PlayStation, and it can answer all of your questions. Choose from 10 horror-themed characters, including a Bigfoot, a vampire, and a werewolf. Every character has unique combinations and super moves, but be warned, as the arenas can have positive and negative effects on the fighters. Over 15,000 frames of gorgeous, hand-drawn animation bring the action to life. After beating the computer-controlled contenders, challenge your friends in the Versus mode. If they fear your superior skills, feel free to handicap the match. DARK STALKERS: The Night Warriors will challenge your skills as you fight to become the ruler of the night.",Capcom,Fighting,6.5,Okay,PS PS3 PSP Arcade,26.99 USD,Capcom,T for Teen,"Animated Blood, Animated Violence","http://www.ign.com/games/street-fighter-alpha/ps-181,http://www.ign.com/games/digimon-world-2/ps-16355,http://www.ign.com/games/tekken-3/ps-2294,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","June 6, 1996",http://psx.ign.com/articles/150/150141p1.html,Darkstalkers: The Night Warriors,http://www.ign.com/games/darkstalkers-the-night-warriors/ps-141
