community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
8.3,Great,"Game Boy Advance remake of the 1989 NES classic (and third installment in the prolific Japanese

series for the Japanese Famicom.) Slick, the meanest, most powerful gang lord in River City, has issued this ultimatum - and the entire town is powerless in a grip of fear. It's up to our two young heroes to battle their way past several dangerous city gangs, then defeat the gang lord to free the students of River City High and restore peace to the panic-stricken populace. Two players can team up (via link cable) and fight their way through sidescrolling levels using punches and kicks. The action only uses two buttons, but players can also pull off special moves and upgrade their characters RPG-style. Features a story mode, and a battle mode.",Million Co.,Action,7.8,Good,GBA,12.99 USD,Atlus,T for Teen,"Comic Mischief, Mild Violence","http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","May 25, 2004",http://gameboy.ign.com/articles/519/519001p1.html,River City Ransom EX
,,,Anthem Mobile,Sports,5.5,Mediocre,Cell,,SkyZone,,,"http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","May 18, 2004",http://wireless.ign.com/articles/518/518572p1.html,Rocky Boxing
9.0,Amazing,"This boxing game for wireless platforms is in the vein of the seminal Nintendo classic, Punch-Out!, with easy control and arcade fighting action. Basically a  rock-em-sock 'em with the Dogg, the over-the-top game pits you against a horde of boxers that parody established acts, like 50 Cent (but renamed Buck-Fifty), before you finally get the chance to take on Snoop himself.",Blue Heat,Sports,8.5,Great,Cell,,Sony Pictures Mobile,,,"http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Jun 11, 2004",http://wireless.ign.com/articles/522/522875p1.html,Snoop Dogg Boxing
7.7,Good,"Besieger introduces a world filled with feudal rivalry in which players can wage war as either Viking or Cimmerian warriors. Build flying vehicles for combat or siege towns on horseback in an effort to conquer factions such as Ogres, Werewolves, Centaurs, and other non-human races. The armored walls of a citadel can be shattered using a battering ram and competitors can pocket enemy buildings and equipment. Players can also retreat and accumulate forces behind their own armored citadel for a counterattack. Progressive economics allow players to spend resources constructing 40 types of buildings and honing over 50 different units for battle. Workers are created without cost to the player but must be trained for fighting and other special skills. This experience and fighting efficiency carry over as levels are defeated.",Primal Software,"Real-Time, Strategy",6.5,Okay,PC,14.99 USD,DreamCatcher Interactive,M for Mature,"Blood, Violence","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","May 28, 2004",http://pc.ign.com/articles/522/522267p1.html,Besieger
7.3,Good,"The Dementors are coming and this time Harry needs his friends. From the opening scene on the Hogwarts Express to the climatic finale on the shore of the great lake at Hogwarts, the

videogame immerses the player in the world of Harry Potter. Play as Harry, Ron and Hermione, fly the hippogriff high above the grounds of Hogwarts, and utilize newly-learned spells face the dreaded Azkaban guards.","KnowWonder Digital Mediaworks, EA UK","Third-Person, Action",6.0,Okay,PC GCN PS2 Xbox GBA,19.99 USD,Electronic Arts,E for Everyone,Fantasy Violence,"http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/rise-of-the-tomb-raider/pc-20020150,http://www.ign.com/games/assassins-creed-black-flag/pc-159976,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","June 2, 2004",http://pc.ign.com/articles/522/522420p1.html,Harry Potter and the Prisoner of Azkaban
6.3,Okay,"is 3D action-adventure game featuring a tough, funny, magic-abusing wannabe Goddess called Malice! The player must guide Malice through 22 levels of Elemental chaos to break free of the twisted time-loops and change the devastating histories that drive the game's uniquely evolutionary worlds

Help Malice evolve through four different incarnations to become the Goddess destined to defeat a God gone mad! Use an array of spectacular magic skills and apocalyptic weaponry, like the Clockwork Hammer, the Mace of Clubs and the Quantum Tuning Fork...",Argonaut Games,"Third-Person, Action",5.8,Mediocre,Xbox PS2,19.99 USD,Mud Duck Productions,T for Teen,"Comic Mischief, Suggestive Themes, Violence","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","June 1, 2004",http://xbox.ign.com/articles/521/521921p1.html,Malice
5.8,Mediocre,"Funky fallen demigoddess

has to regain her skills and powers and save the universe, all while exacting her revenge on the head-eating Dog God. It won't be easy, though, what with the Dog God's Crow Armies are constantly trying to beat you back to Death. Not to mention the fact that you'll have to get past the Dog God's seven Lieutenants before you can confront the monster himself. But to do so, you'll have to explore 29 levels filled with bizarre challenges, including the hellish Fire Fortress, toxic gunge-ridden Gloop River, and the impenetrable Glowurm Kingdom. Luckily you can use a variety of different attacks in addition to eight powerful magics that enhance your combat and survival skills.","LTStudios, Argonaut Games","Third-Person, Action",5.8,Mediocre,PS2 Xbox,7.99 USD,Mud Duck Productions,T for Teen,"Comic Mischief, Suggestive Themes, Violence","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/god-of-war/ps2-661321,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","June 2, 2004",http://ps2.ign.com/articles/521/521923p1.html,Malice
6.3,Okay,"Over 2000 years ago there was a city called Sparta. The city had only two purposes – to train for war and to fight the wars she trained for. Over time Sparta became renowned for having the strongest, fastest, bravest and most deadly fighters in the known world. They were the Spartaites and were feared by all. With these warriors Sparta carved out an Empire for itself –'Lakedaimon'. However, it was soon to find that its reign was not to be unopposed and other great cities were rising to the fore; Athens, Thebes, Corinth, Macedonia and not to forget the threat from the east – the massive Persian Empire.",Slitherine Software,"Turn-Based, Strategy",5.0,Mediocre,PC,29.99 USD,GraphSim,T for Teen,"Animated Blood, Mild Violence","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","May 25, 2004",http://pc.ign.com/articles/522/522053p1.html,Spartan
8.3,Great,"The sequel to Namco's hit tennis game, featuring tennis star pros such as Serena Williams, Lleyton Hewitt and Juan Carlos Ferrero. Incorporating six game modes, Smash Court Tennis Pro Tournament 2 offers center court action for novices and experts alike. Players can create their own character in Pro Tour Mode and work their way up through the ranking system by winning major tournament trophies and collecting points. In Arcade Mode, players advance through three difficulty levels as they compete in the Grand Slam tournaments. Exhibition Mode allows players to select their desired playing conditions (number of games, sets, difficulty level, characters, venues) to play a singles game or team up with up to three other players for a doubles match. In Challenge Mode, players must complete several mini-games to unlock more challenging stages.",Namco,Sports,8.0,Great,PS2,39.99 USD,Namco,E for Everyone,No Descriptors,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","June 8, 2004",http://ps2.ign.com/articles/522/522079p1.html,Smash Court Tennis Pro Tournament 2
7.4,Good,"Shrek, the loveable green ogre is back and this time he's bringing friends. Shrek 2 the video game is based on the new motion picture but it incorporates a few additional bells and whistles. Play as Shrek and 4 of his pals, both familiar and new, as they go adventuring through their twisted fairytale world. Discover new locations full of danger, monsters and challenging puzzles while using each character's special abilities to survive.

(NOTE - This is not the same action-adventure title released on consoles, and is instead a unique design for home PC systems designed for younger gamers.)",KnowWonder Digital Mediaworks,Adventure,3.9,Awful,PC GBA Cell GCN GCN Xbox GBA PS2 PC Mac,9.99 USD,"Activision, TDK Mediactive",E for Everyone,"Cartoon Violence, Comic Mischief","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","May 4, 2004",http://pc.ign.com/articles/521/521590p1.html,Shrek 2
7.9,Good,"A mysterious stranger has shattered the fabled Sabre Wulf amulet, unleashing the savage Sabrewulf from long years of imprisonment! Once more it falls to Sabreman, explorer and treasure hunter extraordinaire, to track and recapture his most fearsome nemesis. Enter a breathtaking world filled with magical creatures and marvelous action in a unique gaming experience all its own. Welcome to the epic adventure of Sabre Wulf. Created by UK developer Rare, Sabreman must find and control a menagerie of magical creatures whose powers are the key to surviving traps, obstacles, and the dreaded creature. The game combines 2D and 3D gameplay spread across action-packed layers and levels.",Rare,Action,8.0,Great,GBA Cell,,THQ,E for Everyone,Mild Cartoon Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","June 8, 2004",http://gameboy.ign.com/articles/521/521667p1.html,Sabre Wulf
