community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
8.0,Great,"The classic videogame PONG is getting a 32-bit update. Players control a long, flat rectangular rod and maneuver it up and down the screen to defend their goal. The opponent is trying to direct the ball past you and into your goal the player who reaches the level's preset point total first wins the match. There are six zones filled with all kinds of PONG challenges, each with three distinct and increasingly difficult variations on that level. Most one-on-one games also include power-ups that you can collect, which will benefit you in some fashion against your opponent.",Supersonic Software,Action,9.0,Amazing,PS PSP PC PS3,5.99 USD,Hasbro Interactive,E for Everyone,No Descriptors,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",November 1999,http://psx.ign.com/articles/161/161431p1.html,Pong: The Next Level,http://www.ign.com/games/pong-the-next-level/ps-11431
8.3,Great,"Strategy game, incorporating resource management and puzzle elements, in which you must build and deploy tanks whilst facing an onslaught of enemies. The game employs cartoon-style design. It is single-player only and consists of a series of some 20 levels that take you on a journey through time, starting with a prehistoric setting. There is also an extensive tutorial.",DMA Design,Strategy,3.5,Awful,PC,,Gremlin Interactive Limited,E for Everyone,Animated Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 16, 1999",http://pc.ign.com/articles/161/161666p1.html,Tanktics,http://www.ign.com/games/tanktics/pc-11666
9.5,Amazing,"When your long-time friend, Hugh Martens, summons you to help him with a matter of major political importance, you know you're going in for a tough adventure. It's 2099, and you're top-notch investigator named Reev. It seems that a group of terrorists is tearing the city to shreds, and Martens has called on you to put an end to the madness. Make your way through this 3D mystery, collecting clues and items for later use. A puzzle-solving journey of the highest caliber, NIGHTLONG is a genuine epic.",Team17 Software,Adventure,6.8,Okay,PC,9.99 USD,Microprose,T for Teen,"Blood, Mild Language, Use of Tobacco and Alcohol","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 20, 1999",http://pc.ign.com/articles/160/160449p1.html,Nightlong: Union City Conspiracy,http://www.ign.com/games/nightlong-union-city-conspiracy/pc-10449
8.8,Great,"Justin wants to be an explorer like his father. In an effort to see the world, Justin and his friend, Sue, set out on an exciting adventure. Little do they know, this journey is only the beginning of a much longer quest to discover the secrets of an ancient race of people and to save the world from the maniacal plans of a ruthless military commander. You control Justin and his friends as they travel throughout the world. When you engage in combat, you will have to understand the unique attributes and abilities of each character to be successful. If you don't want to fight, you can avoid any battle, since all of the monsters are shown on the screen and can be avoided all together. With about 60 hours of gameplay, there is plenty to keep the player busy. Will Justin and his friends save the world? Discover the answer yourself in GRANDIA.",Game Arts,RPG,9.0,Amazing,PS Saturn PSP Saturn PS3,49.99 USD,Sony Computer Entertainment,E for Everyone,"Comic Mischief, Mild Animated Violence","http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","October 26, 1999",http://psx.ign.com/articles/162/162007p1.html,Grandia,http://www.ign.com/games/grandia/ps-12007
6.3,Okay,"As suave secret agent 007, employ your cunning wit and high-tech gadgets to survive multiple levels of espionage based on exciting situations from the blockbuster film, including challenging shooting, driving, and skiing game modes. Your mission will be dangerous, but you can handle it. After all, you're Bond ... James Bond.",Black Ops,Action,5.0,Mediocre,PS,28.99 USD,Electronic Arts,T for Teen,"Animated Blood, Animated Violence, Suggestive Themes","http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","November 16, 1999",http://psx.ign.com/articles/152/152310p1.html,007: Tomorrow Never Dies,http://www.ign.com/games/007-tomorrow-never-dies/ps-2310
6.8,Okay,"The excitement and thrill of driving a dirt bike through hairpin turns and over bumps and jumps comes to the PlayStation with SUPERCROSS CIRCUIT. You can race with or against top professional drivers like Tortelli, Ward, and Dowd. When you want some competition, get on one of the 21 real-world tracks where you can strut your stuff and watch the field eat your dust. If you want some extended competition, create a rider and tackle all of the tracks in the Career mode. When your friends want in on the action, you can compete in the Two-Player Season Competition. If you don't want to deal with racing, you can have a Free Ride and perform tricks on an empty track. When all of the pre-made tracks become stale, you can create new ones with the track editor. Now you can really get into the action of dirt track racing with SUPERCROSS CIRCUIT.",Idol Minds Digital Entertainment,Racing,5.8,Mediocre,PS,49.99 USD,"989 Sports, Sony Computer Entertainment",E for Everyone,,"http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",November 1999,http://psx.ign.com/articles/163/163229p1.html,SuperCross Circuit,http://www.ign.com/games/supercross-circuit/ps-13229
7.6,Good,"You control many aspects of your park including its overall design, the number and distribution of employees, the choice of rides and other buildings and the cost of entry in this theme park sim. There are four themes to choose from, although only two are available to start with. Themes include Halloween and Space. The game employs a system of golden tickets, earned for god performance in specified areas, such as visitor number. These allow you to unlock new features. It is possible to switch to a first-person view and ride the rides you have built. The game's graphics and interface are effective.",Bullfrog Productions,Strategy,8.4,Great,PC PS PS3 Mac PSP,9.99 USD,Electronic Arts,E for Everyone,Comic Mischief,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 4, 1999",http://pc.ign.com/articles/162/162060p1.html,Sim Theme Park,http://www.ign.com/games/sim-theme-park/pc-12060
8.8,Great,"It's hard to deny that

started a new era in platform gaming, but there was no successor that better embodied

's groundbreaking ideas than

. With its enchanted storybook look beautifully translated into 3D, lush, vibrant colors, funny enemy designs, and clever jumping puzzles,

is platforming perfection. Michel Ancel's platformer shines the brightest on Dreamcast, but every version is a charm. No arms, no legs, no problem for the little French creation that could.",Ubisoft,Platformer,9.2,Amazing,PC N64 PS PS3 PS2 PSP PS3 iPhone DC 3DS NDS,29.99 USD,Ubisoft,E for Everyone,Mild Violence,"http://www.ign.com/games/shovel-knight/pc-162603,http://www.ign.com/games/limbo/pc-110626,http://www.ign.com/games/rayman-legends/pc-20003028,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 4, 1999",http://pc.ign.com/articles/160/160732p1.html,Rayman 2: The Great Escape,http://www.ign.com/games/rayman-2-revolution/pc-10732
6.6,Okay,"The truth is out there   and now it's on your PlayStation. X-FILES: The Game gives you the chance to help your favorite agents in this interactive adventure title. Agents Mulder and Scully are missing and it is your job as Agent Willmore to find them. You must visit with many of the characters from the show, such as Assistant Director Skinner, X, and even the Lone Gunmen as you try to unravel the mystery of your comrades' disappearance. The gameplay consists of point-and-click exploration as well as scenes that require shooting or other actions that must be performed within a time limit. The story fits right into the X-FILES continuity, with references to many of the conspiracies and mysteries straight from the show. There are hours of dialogue and full-motion video to help tell the story and immerse you in the game. Each scene lives up to the high standards of the show, with awesome acting and production values; even some of the sets from the show are used! X-FILES: The Game is sure to please fans of the show or adventure game aficionados alike.",Hyperbole Studios,Adventure,5.0,Mediocre,PS PC Mac,28.99 USD,Fox Interactive,T for Teen,"Mild Language, Realistic Violence","http://www.ign.com/games/silent-hill/ps-3982,http://www.ign.com/games/dino-crisis/ps-11235,http://www.ign.com/games/oddworld-abes-oddysee/ps-2094,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","October 13, 1999",http://psx.ign.com/articles/162/162716p1.html,The X-Files: The Game,http://www.ign.com/games/the-x-files-the-game/ps-12716
7.8,Good,"This is NOT your father's football game. NFL Blitz 2000 features in-your-face rules, easy-to-learn arcade play, an ""on-fire"" mode, exaggerated animations for tackles and touchdowns, and great fun for head-to-head games.","Midway  Games, Point of View",Sports,8.0,Great,PC PS DC N64 GBC,29.99 USD,Midway  Games,E for Everyone,"Animated Violence, Mild Language","http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/lords-of-the-fallen/pc-131477,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/guacamelee/pc-20003228,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 31, 1999",http://pc.ign.com/articles/163/163473p1.html,NFL Blitz 2000,http://www.ign.com/games/nfl-blitz-2000/pc-13473
8.8,Great,"It's hard to deny that

started a new era in platform gaming, but there was no successor that better embodied

's groundbreaking ideas than

. With its enchanted storybook look beautifully translated into 3D, lush, vibrant colors, funny enemy designs, and clever jumping puzzles,

is platforming perfection. Michel Ancel's platformer shines the brightest on Dreamcast, but every version is a charm. No arms, no legs, no problem for the little French creation that could.",Ubisoft,Platformer,9.0,Amazing,N64 PC PS PS3 PS2 PSP PS3 iPhone DC 3DS NDS,38.99 USD,Ubisoft,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/super-mario-64/n64-606,http://www.ign.com/games/donkey-kong-64/n64-607,http://www.ign.com/games/banjo-kazooie/n64-1922,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","November 8, 1999",http://ign64.ign.com/articles/155/155489p1.html,Rayman 2: The Great Escape,http://www.ign.com/games/rayman-2-revolution/n64-5489
