publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Fireglow  Games,"Real-Time, Strategy",Fireglow Online Games,"Become a stranger in the magical world, leading armies of mysterious creatures, and fighting for your immortal soul. In this epic story, where the forces of light and dark are not as divided as they seem, you must gain experience to extend your abilities, unravel secrets of magic world, and crush your enemies either by skills or by using brute force. Some of the best heroes are at your service, and hordes of creatures are ready for you to lead them to victory. Proper battle tactics and planning strategy, using of diplomacy, gaining benefits of trading, using of magic - all of these components will help you to accomplish your goals and achieve your desires.",Stranger,http://www.ign.com/games/stranger/pc-705637,http://pc.ign.com/articles/870/870424p1.html,29.99 USD,4.4,PC,"March 26, 2008","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.3,"Blood, Fantasy Violence",T for Teen,Bad
Activision,"First-Person, Shooter","Underground Development, Splash Damage","Enemy Territory: Quake Wars pits the armies of Earth against the invading alien Strogg in an online strategic shooter.  Players choose to battle as one of five unique classes in either the EDF (Earth Defense Force -- humans) or the barbaric alien Strogg armies.  Troops use 40+ conventional and futuristic vehicles, deployable structures, and defense systems like quad-bikes, tanks, and alien walkers for epic ground assaults; or helicopters and anti-gravity ships to lend firepower from the air.  Throughout each battle, teams establish bases, deploy defense structures, artillery, radar, and advanced forward-command systems into enemy territory while constructing and demolishing obstacles to speed progress and gain a tactical advantage over the enemy.",Enemy Territory: Quake Wars,http://www.ign.com/games/enemy-territory-quake-wars/ps3-884680,http://ps3.ign.com/articles/877/877445p1.html,59.99 USD,5.3,PS3 Xbox 360 PC Mac,"May 27, 2008","http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/ps3-20007854,http://www.ign.com/games/far-cry-4/ps3-20018319,http://www.ign.com/games/dust-514/ps3-27062,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Mediocre,5.6,"Mild Blood, Mild Language, Violence",T for Teen,Mediocre
Namco Networks,Action,Namco Networks,"Based on Scott Adams' comic strip, this game brings to life Dilbert's trials and tribulations as a corporate cog.",Dilbert Cubicle Chaos,http://www.ign.com/games/dilbert-cubicle-chaos/cell-800582,http://wireless.ign.com/articles/877/877293p1.html,,7.0,Cell,Fall 2006,"http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Good,7.0,,,Good
Activision,"First-Person, Shooter","Nerve Software, Splash Damage","Enemy Territory: Quake Wars pits the armies of Earth against the invading alien Strogg in an online strategic shooter.  Players choose to battle as one of five unique classes in either the EDF (Earth Defense Force -- humans) or the barbaric alien Strogg armies.  Troops use 40+ conventional and futuristic vehicles, deployable structures, and defense systems like quad-bikes, tanks, and alien walkers for epic ground assaults; or helicopters and anti-gravity ships to lend firepower from the air.   Throughout each battle, teams establish bases, deploy defense structures, artillery, radar, and advanced forward-command systems into enemy territory while constructing and demolishing obstacles to speed progress and gain a tactical advantage over the enemy.",Enemy Territory: Quake Wars,http://www.ign.com/games/enemy-territory-quake-wars/xbox-360-884681,http://xbox360.ign.com/articles/877/877173p1.html,59.99 USD,6.1,Xbox 360 PS3 PC Mac,"May 27, 2008","http://www.ign.com/games/halo-4/xbox-360-110563,http://www.ign.com/games/gears-of-war-judgment/xbox-360-135402,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/xbox-360-20007855,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Okay,6.5,"Mild Blood, Mild Language, Violence",T for Teen,Okay
I-play,Sports,"Super Happy Fun Fun, Inc.",,I-play Bowling,http://www.ign.com/games/i-play-bowling/cell-14245179,http://wireless.ign.com/articles/877/877290p1.html,,9.0,Cell iPhone Android,Q3 2008,"http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",Good,7.1,,,Amazing
SEGA,Puzzle,SEGA Mobile,"A double dose of classic SEGA puzzle games in one pack, SEGA Columns Deluxe includes Columns, the top seller on 11 gaming console systems, and Puyo Pop, the popular international puzzle sensation. The addictive games are easy to pick-up and play, allowing users play at their own pace and skill level in three game modes -- Timed, Challenge and Endless.",SEGA Columns Deluxe,http://www.ign.com/games/columns/cell-14245783,http://wireless.ign.com/articles/877/877289p1.html,,7.4,Cell iPhone Web Palm SMS Gen 3DS SMS PS2 GG PC Wii,May 2008,"http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/3d-tower-bloxx-deluxe/cell-14232300,http://www.ign.com/games/xxx-puzzle/cell-761657,http://www.ign.com/games/arcade-park/cell-869112,http://www.ign.com/games/disneys-3n1-puzzle-pack/cell-853840,http://www.ign.com/games/oktoberfest-wiesn-gaudi/cell-803843,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725",,,,,Good
Electronic Arts,RPG,BioWare,"Set 200 years in the future in an epic universe, Mass Effect places gamers in a vast galactic community in danger of being conquered by a legendary agent gone rogue. A spectacular new vision from legendary developers BioWare, Mass Effect challenges players to lead a squad of freedom fighters as they struggle against threatening armies to restore peace in the land.

Mass Effect is the first in a trilogy of games with an overarching story. As the first human Specter – sworn defenders of galactic peace – your mission is to halt the advancing armies of a legendary agent gone rogue. But as you lead your elite team across hostile alien worlds, you will discover the true threat is far greater than anyone imagined.",Mass Effect,http://www.ign.com/games/mass-effect/pc-704283,http://pc.ign.com/articles/876/876950p1.html,49.99 USD,9.2,PC Xbox 360 PS3,"May 27, 2008","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Amazing,9.1,"Blood, Language, Partial Nudity, Sexual Themes, Violence",M for Mature,Amazing
Jaleco,Action,Jaleco,,City Connection,http://www.ign.com/games/city-connection/nes-7545,http://retro.ign.com/articles/878/878623p1.html,,5.0,NES PC 3DS PS4 Wii Wii U MSX2 Arcade,1988,"http://www.ign.com/games/the-legend-of-zelda/nes-5990,http://www.ign.com/games/duck-tales/nes-7365,http://www.ign.com/games/metroid/nes-6006,http://www.ign.com/games/the-legend-of-zelda/nes-5990,http://www.ign.com/games/super-mario-bros-3/nes-6694,http://www.ign.com/games/super-mario-bros/nes-6693",Good,7.0,,,Mediocre
Nintendo,Action,Jaleco,"A downloadable version of the 1988 NES game, provided through Nintendo's Virtual Console service.

Based on the arcade hit, a young man born in California sets out to tour famous sites and cities around the world. As he drives the highways surrounding these locations, the road is painted white as proof of his visit. Only once all sections of the road have been painted will he move on to the next location in his world tour. Not surprisingly, the local police will chase the driver and do their best to stop him from completing his goal. In addition, cats roam the highways and spikes lie in wait for unsuspecting drivers. To combat these dangers, the driver's customized car can jump, fire cans of oil and collect balloons to warp to a new stage. It's the ultimate road trip.",City Connection,http://www.ign.com/games/city-connection/wii-14241246,http://wii.ign.com/articles/876/876653p1.html,5 USD,5.0,Wii NES PC 3DS PS4 Wii U MSX2 Arcade,"May 26, 2008","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Okay,6.9,"Comic Mischief, Tobacco Reference",E for Everyone,Mediocre
Nintendo,Puzzle,Nintendo,"Dr. Mario Online Rx is a remake of the classic Dr. Mario puzzler. You can make your Mii appear in place of the Mario characters, and can challenge friends over Wi-Fi. The game includes the Saikin Bokumetsu game from the Japanese Brain Age 2, which can now be play cooperatively with four players.",Dr. Mario Online Rx,http://www.ign.com/games/dr-mario-online-rx/wii-14209904,http://wii.ign.com/articles/876/876971p1.html,10 USD,8.5,Wii,"May 26, 2008","http://www.ign.com/games/boom-blox/wii-892269,http://www.ign.com/games/angry-birds/wii-82426,http://www.ign.com/games/world-of-goo/wii-14230233,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Great,8.3,,E for Everyone,Great
UFO Interactive,Puzzle,Starfish,This puzzle game offers simple controls and competitive play as you attempt to match colors on your playfield with the color of a moving icon piece. The game features sspecial moves which can be used to get in the way of an opponent. Wireless play and a variety of rules are included.,Chameleon,http://www.ign.com/games/chameleon/psp-791763,http://psp.ign.com/articles/876/876963p1.html,,3.0,PSP NDS,"May 5, 2008","http://www.ign.com/games/angry-birds/psp-82423,http://www.ign.com/games/locoroco-2/psp-883935,http://www.ign.com/games/sudoku-ea/psp-23184,http://www.ign.com/games/final-fantasy-vii/psp-14340290,http://www.ign.com/games/final-fantasy-viii/psp-33571,http://www.ign.com/games/resident-evil-3-nemesis/psp-18950",Mediocre,5.8,No Descriptors,E for Everyone,Awful
Electronic Arts,Sports,,Electronic Arts Inc. celebrates the passion fans have for their national teams and all of the excitement of the UEFA European Soccer Championship with the only official and exclusive licensed videogame of UEFA Euro 2008.,UEFA Euro 2008,http://www.ign.com/games/uefa-euro-2008/ps2-14225773,http://ps2.ign.com/articles/877/877027p1.html,29.99 USD,7.3,PS2 PSP PS3 PC Xbox 360,"May 19, 2008","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.5,No Descriptors,E for Everyone,Good
"Tecmo, Microsoft","Third-Person, Action",Team Ninja,"The sequel to the blockbuster action game by Tecmo's heralded Team Ninja. Gamers must guide Ryu Hayabusa on a mission to avenge his clan and prevent the destruction of the human race. Armed with an assortment of ninja weaponry, players must help Ryu skillfully maneuver through a world fraught with peril and danger. Running on an entirely new gameplay engine, Ninja Gaiden 2 evolves the action in the sequel with an auto-generation health system, new enemies and locales, and thrilling combat built upon an extensive assortment of ninja weaponry.",Ninja Gaiden II,http://www.ign.com/games/ninja-gaiden-ii/xbox-360-686645,http://xbox360.ign.com/articles/876/876569p1.html,59.99 USD,8.7,Xbox 360 Vita PS3,"June 3, 2008","http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/metal-gear-solid-5/xbox-360-149842,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.5,"Blood and Gore, Intense Violence, Partial Nudity, Suggestive Themes",M for Mature,Great
Atlus,Strategy,Success,"Transported to an alien world, you find yourself in the middle of a great conflict. An army of evil Drones is on the march, threatening to obliterate the land of Cimexus. Its inhabitants now turn to you to lead them in battle against the Black Swarm. Each level offers new challenges, and taking full advantage of each Drone's unique specialties will be the difference between success and defeat!",Drone Tactics,http://www.ign.com/games/drone-tactics-141822/nds-954795,http://ds.ign.com/articles/876/876438p1.html,29.99 USD,7.4,NDS,"May 13, 2008","http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/advance-wars-dual-strike/nds-707311,http://www.ign.com/games/plants-vs-zombies/nds-84432,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Great,8.6,,E10+ for Everyone 10 and older,Good
