community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
7.5,Good,"All the speed, style and passion of the world's game come alive in FIFA Soccer 2003. With enhanced team play, improved ball control and deeper tactics, FIFA Soccer 2003 lets you take the pitch with your favorite players and teams from around the world.",EA Canada,Sports,7.0,Good,PC PS2 PS Xbox GCN GBA,14.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","November 5, 2003",http://pc.ign.com/articles/376/376152p1.html,FIFA Soccer 2003
5.6,Mediocre,"It is 150 B.C. amidst the Hun Empire. You must possess the power to slay your enemies and execute insane combos. The fearsome Alperen has harnessed incredible energy by merging his soul and the immortal sword to create the legendary weapon of Dual Blades. Survive battle after battle and face the ultimate test to topple Alperen, gain the sword and become immortal!",Vivid Image,Fighting,5.5,Mediocre,GBA,36.99 USD,Metro 3D (M3),M for Mature,"Animated Violence, Realistic Violence","http://www.ign.com/games/sonic-battle/gba-552368,http://www.ign.com/games/dragon-ball-z-supersonic-warriors/gba-667042,http://www.ign.com/games/mortal-kombat-tournament-edition/gba-536084,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","October 5, 2002",http://gameboy.ign.com/articles/376/376160p1.html,Dual Blades
7.9,Good,"All the speed, style and passion of the world's game come alive in FIFA Soccer 2003. With enhanced team play, improved ball control and deeper tactics, FIFA Soccer 2003 lets you take the pitch with your favorite players and teams from around the world.",EA Canada,Sports,8.3,Great,PS2 PC PS Xbox GCN GBA,12.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 5, 2002",http://ps2.ign.com/articles/376/376093p1.html,FIFA Soccer 2003
8.9,Great,"GameCube version of Sonic Team's award-winning online RPG, featuring two games in one. Episode I gives you all the hit content and gameplay from the original PSO and PSO ver.2. Episode II brings an all-new full-length adventure in which you'll face real-time combat with enemies that are more powerful than ever before. New levels, like the breath-taking mountain and beach stages, give you expanded areas of gameplay and deep, lush worlds to explore. You'll also be given all-new quests to complete, additional weapons to master, and lots more rare items to find. Choose your character from the original three classes, each with a fourth new being. For intense offline gameplay, team up or compete with up to three of your fellow Hunters on the same console for a split-screen battle.",Sonic Team,"Online, RPG",9.0,Amazing,GCN Xbox,29.99 USD,SEGA,T for Teen,"Blood, Violence","http://www.ign.com/games/paper-mario-the-thousand-year-door/gcn-573664,http://www.ign.com/games/pokemon-colosseum/gcn-566822,http://www.ign.com/games/harvest-moon-a-wonderful-life/gcn-482323,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","October 30, 2002",http://cube.ign.com/articles/376/376115p1.html,Phantasy Star Online Episode I & II
6.5,Okay,"X-Men: Next Dimension begins when Bastion, the leader of Operation: Zero Tolerance, and his legions of Prime-Sentinels have captured Forge as part of their mission to eradicate all mutants. The race is on as Forge's teammates set out to rescue their captured comrade before Bastion can coax secrets from him that are capable of destroying all mutant-kind. In order to do this, the X-Men must ally themselves with their greatest enemies, the Brotherhood of Mutants and their cunning leader, Magneto.

Taking its inspiration from comics and film, X-Men: Next Dimension is an unprecedented, epic super hero fighting game. The game creates cinematic, titanic battles between mutants and sentinels, complete with destructible multi-tiered levels and non-arena based fighting. Advanced fighting combos, aerial combat and 8-way movement add to the excitement by bringing the battles to life like never before.",Paradox Development,Action,6.7,Okay,Xbox PS2 GCN,12.99 USD,Activision,T for Teen,"Suggestive Themes, Violence","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 29, 2002",http://xbox.ign.com/articles/376/376105p1.html,X-Men: Next Dimension
8.1,Great,"Cross over to realms of ancient power, where legendary creatures guard long-hidden secrets. EverQuest: The Planes of Power will take you to places not meant for mortal eyes, reveal treasures and challenges mightier than any before, and bring you face to face with the gods themselves. Prepare yourself, the Planes await!

An arcing storyline takes players on an epic adventure through the Planes of Power, home of the Gods of Norrath. Veteran players will face new challenges in each of up to 18 newly discovered planes. Players of all levels will benefit from the Plane of Knowledge that hosts scores of new quests and opens portals to Norrath making travel easier than ever.",Verant Interactive,"Persistent Online, RPG",7.8,Good,PC,9.99 USD,Sony Online Entertainment,T for Teen,"Animated Blood and Gore, Animated Violence, Suggestive Themes","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 29, 2002",http://pc.ign.com/articles/376/376138p1.html,EverQuest: Planes of Power
5.4,Mediocre,"Zapper is an action-packed and addictive game that starts with the ?avoid-em-up? game play mechanics of Blitz Games? own Frogger 2: Swampy?s Revenge, and then takes the action to a whole new level. In this action-adventure game, Zapper (a cricket) hops his way through six interactive worlds in a quest to find his brother, held captive by the evil magpie queen. Dangerous traps and even more dangerous enemies await Zapper. It will take fast-footed skill and timing to conquer all the worlds and survive the final showdown with the magpie queen.",Blitz Games,Action,5.5,Mediocre,PS2 GCN PC Xbox 360 GBA Xbox PC,14.99 USD,Infogrames,E for Everyone,Comic Mischief,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 6, 2002",http://ps2.ign.com/articles/373/373268p1.html,Zapper: One Wicked Cricket
8.3,Great,"Divine Divinity a role-playing game in which players enter a world of fantasy, intrigue and dark magic. As one of six character types, the player will participate in an epic story that will take them on a vast and magical journey, setting events in motion that will culminate in a dramatic climax.

The camera in the isometric perspective is rather close to the world so that players can enjoy the graphical detail. Players control one main character who talks, fights and casts his way through the game world. At times, the player character can recruit other characters who will then join him or her, though you can never take direct control of them.",Larian Studios,RPG,8.5,Great,PC Mac,19.99 USD,cdv Software Entertainment,T for Teen,Realistic Violence,"http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Sep 17, 2002",http://pc.ign.com/articles/376/376019p1.html,Divine Divinity
7.3,Good,"An intense combat-action flying experience, Defender offers players the ultimate in next-generation action and strategy. Players defend and protect the human race from an alien invasion as they assume the controls of next-generation combat-ready Defender ships. Battling an onslaught of vicious aliens, players strategically pilot their ship through more than 14 treacherous missions spanning the solar system, executing dynamic tactical maneuvers such as barrel rolls, 360-degree loops and spinning reversals in order to evade the enemy.",7 Studios,Action,7.1,Good,Xbox 2600 GBA Arcade Coleco Xbox 360 400/800 Web 5200 PS2 GCN TI-99 Cell,14.99 USD,Midway  Games,T for Teen,Realistic Violence,"http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","November 4, 2002",http://xbox.ign.com/articles/376/376005p1.html,Defender
4.0,Bad,"The Ripping Friends are a team of the most manly men in the world. Their mission is to ?RIP? anything that stands in the way of freedom and goodness. 

Rip, Chunk, Slab and Crag knew that something was up when they heard the evil Citrasett was heading their way, determined to put his most diabolical plot ever into effect. It had just been too quiet recently in Ripcot. Bent on destroying the Ripping Friends way of life, Citrasett and other arch rivals are teaming up to challenge The Ripping Friends in a climatic final battle to decide the fate of the earth!",Creations,Action,3.0,Awful,GBA,9.99 USD,THQ,E for Everyone,Mild Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","September 3, 2002",http://gameboy.ign.com/articles/375/375961p1.html,Ripping Friends
8.3,Great,"With new online modes of play, the battle for the ultimate in bragging rights will be intense! Also included is a powerful Scenario Editor, giving you access to scenarios created by the thousands of members of the Civilization III: Play the World community. Play scenarios created by others, or build your own replayability is now truly limitless with this new benchmark in strategy gaming.",Firaxis,"Turn-Based, Strategy",8.4,Great,PC,12.99 USD,Infogrames,E for Everyone,Mild Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 29, 2002",http://pc.ign.com/articles/376/376055p1.html,Sid Meier's Civilization III: Play the World
8.1,Great,"All the speed, style and passion of the world's game come alive in FIFA Soccer 2003. With enhanced team play, improved ball control and deeper tactics, FIFA Soccer 2003 lets you take the pitch with your favorite players and teams from around the world.

Game features include all the best clubs, players and national teams; The Club Championship highlights the top 18 club teams with intense detail, including team-specific stadiums and chants; Total Ball Control allows players to use their feet and head to control the ball like never before; new Set Pieces: Use free kicks and corner kicks to set up a shot or even score directly; Game-changing AI: Computer opponents will adopt tactics based on the real game situations.",EA Canada,Sports,8.4,Great,GCN PS2 PC PS Xbox GBA,19.99 USD,Electronic Arts,E for Everyone,,"http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","November 6, 2002",http://cube.ign.com/articles/375/375982p1.html,FIFA Soccer 2003
6.5,Okay,"A classic 2D shooter that artfully mixes side-scrolling and forced perspective gameplay. Play as a mighty fighter from the hit Robotech series as you battle to save planet Earth from total destruction. Auto cannon fire lights up the skies in this epic intergalactic war with the Zentradi legions. The best defense that Earth has is the Veritech Valkyrie, a fast-changing fighter that moves through the air with the grace of a dancer and packs the punch of an armored division!",Lucky Chicken,Action,5.0,Mediocre,GBA,11.99 USD,TDK Mediactive,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","October 16, 2002",http://gameboy.ign.com/articles/376/376054p1.html,Robotech: The Macross Saga
